TEMP, '2013-08-01-00:00:00' 
735782.916667,24.272543
735782.958333,24.221088
735783.000000,24.315041
735783.041667,24.885224
735783.083333,25.099865
735783.125000,24.520802
735783.166667,24.286931
735783.208333,24.081307
735783.250000,24.757471
735783.291667,24.100047
735783.333333,23.402596
735783.375000,22.757069
735783.416667,22.530674
735783.458333,21.988992
735783.500000,22.567829
735783.541667,23.603098
735783.583333,24.201510
735783.625000,23.484221
735783.666667,23.532216
735783.708333,23.607421
735783.750000,23.164039
735783.791667,23.226657
735783.833333,22.934678
735783.875000,23.100094
735783.916667,23.445262
735783.958333,22.864728
735784.000000,22.623885
735784.041667,23.110644
735784.083333,22.368026
735784.125000,21.559078
735784.166667,21.115256
735784.208333,20.377993
735784.250000,19.318230
735784.291667,19.332919
735784.333333,18.828756
735784.375000,18.197573
735784.416667,17.996948
735784.458333,17.891963
735784.500000,18.300925
735784.541667,17.996344
735784.583333,17.797394
735784.625000,18.301164
735784.666667,18.570449
735784.708333,18.780520
735784.750000,20.087689
735784.791667,20.257569
735784.833333,20.374637
735784.875000,20.013469
735784.916667,20.251891
735784.958333,20.170173
735785.000000,19.895166
735785.041667,19.432743
735785.083333,19.005647
735785.125000,19.789599
735785.166667,19.566990
735785.208333,19.727780
735785.250000,19.747199
735785.291667,19.074902
735785.333333,18.519110
735785.375000,18.218792
735785.416667,18.781535
735785.458333,17.684441
735785.500000,18.223425
735785.541667,17.693386
735785.583333,17.485646
735785.625000,17.581066
735785.666667,18.367252
735785.708333,18.252567
735785.750000,18.492389
735785.791667,19.154797
735785.833333,20.366030
735785.875000,20.793837
735785.916667,21.595255
735785.958333,21.532636
735786.000000,21.577215
735786.041667,21.940155
735786.083333,22.255883
735786.125000,22.045824
735786.166667,22.303323
735786.208333,22.601778
735786.250000,22.185689
735786.291667,21.417177
735786.333333,21.318073
735786.375000,21.457926
735786.416667,21.508694
735786.458333,21.157196
735786.500000,21.428904
735786.541667,21.369534
735786.583333,21.421648
735786.625000,21.308826
735786.666667,21.698817
735786.708333,21.714344
735786.750000,22.180353
735786.791667,22.086787
735786.833333,22.717970
735786.875000,23.219329
735786.916667,22.908942
735786.958333,22.733204
735787.000000,22.900314
735787.041667,22.847133
735787.083333,23.048464
735787.125000,23.313568
735787.166667,23.249491
735787.208333,22.068045
735787.250000,22.011864
735787.291667,21.841960
735787.333333,21.318893
735787.375000,21.256570
735787.416667,21.474872
735787.458333,21.717140
735787.500000,22.724479
735787.541667,23.011278
735787.583333,23.088881
735787.625000,22.659663
735787.666667,22.734992
735787.708333,22.675622
735787.750000,22.926892
735787.791667,23.172088
735787.833333,22.658235
735787.875000,22.844066
735787.916667,22.353368
735787.958333,22.551041
735788.000000,22.566246
735788.041667,22.594277
735788.083333,21.911602
735788.125000,21.850368
735788.166667,21.629068
735788.208333,21.465903
735788.250000,20.726698
735788.291667,21.108362
735788.333333,20.670856
735788.375000,21.075961
735788.416667,21.178136
735788.458333,20.735729
735788.500000,20.580987
735788.541667,20.559218
735788.583333,20.128705
735788.625000,20.730364
735788.666667,21.398873
735788.708333,20.893137
735788.750000,21.454941
735788.791667,21.546628
735788.833333,21.939463
735788.875000,21.290107
735788.916667,21.807299
735788.958333,21.618566
735789.000000,20.890909
735789.041667,21.377442
735789.083333,20.980925
735789.125000,21.112796
735789.166667,20.574482
735789.208333,20.441815
735789.250000,20.559713
735789.291667,21.081942
735789.333333,20.893250
735789.375000,20.613685
735789.416667,20.697911
735789.458333,21.285538
735789.500000,21.452787
735789.541667,21.946387
735789.583333,22.121278
735789.625000,21.895319
735789.666667,22.055499
735789.708333,22.723531
735789.750000,23.469122
735789.791667,24.508021
735789.833333,24.491224
735789.875000,24.327064
735789.916667,24.663898
735789.958333,24.769481
735790.000000,25.472857
735790.041667,25.368658
735790.083333,24.804522
735790.125000,25.255968
735790.166667,25.270265
735790.208333,25.520051
735790.250000,25.066535
735790.291667,25.560449
735790.333333,25.133393
735790.375000,24.175299
735790.416667,23.102227
735790.458333,21.677865
735790.500000,22.136158
735790.541667,21.545637
735790.583333,22.155354
735790.625000,21.622608
735790.666667,21.010571
735790.708333,20.945000
735790.750000,21.054920
735790.791667,21.689764
735790.833333,22.132585
735790.875000,21.771708
735790.916667,21.493840
735790.958333,21.891788
735791.000000,21.890319
735791.041667,22.519185
735791.083333,22.466830
735791.125000,22.324319
735791.166667,22.002900
735791.208333,21.656886
735791.250000,21.697764
735791.291667,21.476323
735791.333333,21.594933
735791.375000,22.347364
735791.416667,22.993408
735791.458333,22.620070
735791.500000,22.935328
735791.541667,22.865823
735791.583333,23.344331
735791.625000,23.262313
735791.666667,23.034667
735791.708333,23.645483
735791.750000,24.487312
735791.791667,24.589207
735791.833333,25.163158
735791.875000,25.260462
735791.916667,26.025835
735791.958333,25.888344
735792.000000,25.932696
735792.041667,26.205977
735792.083333,25.914777
735792.125000,25.898581
735792.166667,25.698842
735792.208333,25.276193
735792.250000,24.478058
735792.291667,23.565237
735792.333333,23.484301
735792.375000,23.230602
735792.416667,24.393592
735792.458333,23.863957
735792.500000,23.548429
735792.541667,23.503668
735792.583333,24.248566
735792.625000,24.141103
735792.666667,24.677125
735792.708333,24.554235
735792.750000,24.847701
735792.791667,25.534136
735792.833333,25.651032
735792.875000,25.968070
735792.916667,26.642398
735792.958333,26.918953
735793.000000,27.086542
735793.041667,26.949425
735793.083333,27.329927
735793.125000,27.273068
735793.166667,27.556246
735793.208333,27.237785
735793.250000,26.559228
735793.291667,26.224094
735793.333333,25.149092
735793.375000,24.056350
735793.416667,24.064022
735793.458333,23.036779
735793.500000,22.501790
735793.541667,23.036119
735793.583333,22.541062
735793.625000,22.835076
735793.666667,23.030963
735793.708333,22.770835
735793.750000,22.984094
735793.791667,23.643410
735793.833333,23.787843
735793.875000,24.116079
735793.916667,24.614743
735793.958333,24.496557
735794.000000,24.039527
735794.041667,23.836439
735794.083333,23.241054
735794.125000,23.163406
735794.166667,22.922880
735794.208333,22.410087
735794.250000,21.854094
735794.291667,21.642179
735794.333333,22.027703
735794.375000,21.621380
735794.416667,21.624479
735794.458333,21.503890
735794.500000,21.917044
735794.541667,21.613545
735794.583333,20.980606
735794.625000,20.735810
735794.666667,21.095811
735794.708333,20.676843
735794.750000,21.451858
735794.791667,21.158330
735794.833333,21.551257
735794.875000,22.139763
735794.916667,22.423462
735794.958333,22.093802
735795.000000,22.325846
735795.041667,21.892528
735795.083333,21.593053
735795.125000,22.171837
735795.166667,22.346847
735795.208333,22.709494
735795.250000,22.658767
735795.291667,22.390716
735795.333333,21.657324
735795.375000,21.236761
735795.416667,20.433994
735795.458333,20.073670
735795.500000,20.100932
735795.541667,21.300201
735795.583333,21.249738
735795.625000,21.284464
735795.666667,21.264630
735795.708333,21.096643
735795.750000,21.095049
735795.791667,21.120025
735795.833333,21.693735
735795.875000,22.444217
735795.916667,23.101916
735795.958333,22.922705
735796.000000,22.743653
735796.041667,22.698837
735796.083333,22.833373
735796.125000,22.713102
735796.166667,22.929652
735796.208333,22.354309
735796.250000,22.042689
735796.291667,21.880056
735796.333333,21.881083
735796.375000,21.801601
735796.416667,22.070699
735796.458333,21.821045
735796.500000,21.162988
735796.541667,21.182674
735796.583333,21.364533
735796.625000,21.805745
735796.666667,22.201899
735796.708333,22.897263
735796.750000,23.639824
735796.791667,23.517294
735796.833333,23.106577
735796.875000,22.999713
735796.916667,22.998319
735796.958333,23.412726
735797.000000,22.832548
735797.041667,22.761811
735797.083333,22.854983
735797.125000,22.592778
735797.166667,22.525889
735797.208333,22.229893
735797.250000,21.187135
735797.291667,20.987460
735797.333333,20.428001
735797.375000,20.141892
735797.416667,20.305242
735797.458333,19.754917
735797.500000,19.289303
735797.541667,20.075903
735797.583333,20.289680
735797.625000,20.935707
735797.666667,21.137925
735797.708333,21.709853
735797.750000,22.058082
735797.791667,22.447308
735797.833333,23.138320
735797.875000,24.008309
735797.916667,23.964734
735797.958333,24.652609
735798.000000,24.373265
735798.041667,23.979367
735798.083333,24.374008
735798.125000,23.995505
735798.166667,24.269422
735798.208333,24.290896
735798.250000,23.830364
735798.291667,23.182732
735798.333333,22.320870
735798.375000,22.197987
735798.416667,22.810860
735798.458333,22.114979
735798.500000,21.893688
735798.541667,21.061201
735798.583333,21.525802
735798.625000,21.272943
735798.666667,21.564873
735798.708333,21.261954
735798.750000,22.894993
735798.791667,22.334835
735798.833333,22.257057
735798.875000,22.727919
735798.916667,22.482002
735798.958333,22.502955
735799.000000,22.942515
735799.041667,23.213067
735799.083333,24.015394
735799.125000,23.622594
735799.166667,23.231679
735799.208333,23.472620
735799.250000,23.590770
735799.291667,23.453235
735799.333333,23.782477
735799.375000,23.626364
735799.416667,22.875494
735799.458333,23.430052
735799.500000,22.880882
735799.541667,22.771352
735799.583333,23.140024
735799.625000,23.676495
735799.666667,23.851465
735799.708333,23.949768
735799.750000,24.566033
735799.791667,24.926901
735799.833333,25.216801
735799.875000,24.655476
735799.916667,24.986349
735799.958333,25.720926
735800.000000,25.431290
735800.041667,25.955920
735800.083333,25.234894
735800.125000,25.926972
735800.166667,26.348904
735800.208333,26.399769
735800.250000,25.926838
735800.291667,26.118849
735800.333333,26.068346
735800.375000,26.655607
735800.416667,26.506905
735800.458333,26.027850
735800.500000,26.058045
735800.541667,25.977969
735800.583333,26.220431
735800.625000,25.320411
735800.666667,25.869103
735800.708333,26.012674
735800.750000,25.693186
735800.791667,26.386630
735800.833333,26.985429
735800.875000,28.071117
735800.916667,28.338116
735800.958333,28.098123
735801.000000,27.553552
735801.041667,27.820287
735801.083333,27.425735
735801.125000,27.938716
735801.166667,27.462317
735801.208333,27.886646
735801.250000,27.616843
735801.291667,27.471803
735801.333333,27.163803
735801.375000,27.188347
735801.416667,26.703515
735801.458333,26.383588
735801.500000,25.766778
735801.541667,25.904495
735801.583333,26.388391
735801.625000,25.931017
735801.666667,25.456438
735801.708333,26.076940
735801.750000,25.889983
735801.791667,26.927208
735801.833333,27.042424
735801.875000,27.004189
735801.916667,26.983235
735801.958333,27.107094
735802.000000,26.567125
735802.041667,26.509602
735802.083333,26.303002
735802.125000,25.722370
735802.166667,25.676404
735802.208333,25.643348
735802.250000,25.442989
735802.291667,24.767591
735802.333333,24.202567
735802.375000,24.221122
735802.416667,24.045109
735802.458333,23.771367
735802.500000,22.946364
735802.541667,22.344040
735802.583333,21.893457
735802.625000,21.518110
735802.666667,21.209433
735802.708333,21.517233
735802.750000,21.627087
735802.791667,21.996148
735802.833333,22.349575
735802.875000,22.017683
735802.916667,22.019642
735802.958333,21.975307
735803.000000,21.998788
735803.041667,21.871248
735803.083333,22.192139
735803.125000,22.187081
735803.166667,21.857594
735803.208333,21.129568
735803.250000,20.130210
735803.291667,19.800715
735803.333333,19.138126
735803.375000,18.406040
735803.416667,17.926086
735803.458333,17.965825
735803.500000,18.023829
735803.541667,17.581483
735803.583333,17.829088
735803.625000,17.558224
735803.666667,18.004616
735803.708333,17.925359
735803.750000,18.132255
735803.791667,18.258875
735803.833333,18.292308
735803.875000,18.509356
735803.916667,18.035237
735803.958333,18.034802
735804.000000,18.177525
735804.041667,17.842995
735804.083333,18.040607
735804.125000,18.547104
735804.166667,19.166365
735804.208333,19.017562
735804.250000,18.762671
735804.291667,18.972438
735804.333333,19.640513
735804.375000,19.723464
735804.416667,19.191032
735804.458333,19.432832
735804.500000,18.726694
735804.541667,19.187653
735804.583333,19.874944
735804.625000,20.619307
735804.666667,20.427883
735804.708333,20.083734
735804.750000,19.879270
735804.791667,20.038666
735804.833333,19.883230
735804.875000,20.167318
735804.916667,20.015039
735804.958333,19.917086
735805.000000,19.622763
735805.041667,19.683576
735805.083333,20.152503
735805.125000,19.887838
735805.166667,19.137554
735805.208333,19.718815
735805.250000,20.084100
735805.291667,21.028549
735805.333333,21.691439
735805.375000,21.508209
735805.416667,22.266718
735805.458333,22.187837
735805.500000,21.459551
735805.541667,20.359417
735805.583333,19.960403
735805.625000,20.361167
735805.666667,20.761248
735805.708333,21.394042
735805.750000,21.770524
735805.791667,21.885879
735805.833333,23.041226
735805.875000,22.871935
735805.916667,23.495861
735805.958333,22.921809
735806.000000,22.901538
735806.041667,23.268701
735806.083333,23.461595
735806.125000,23.255736
735806.166667,23.435766
735806.208333,22.749699
735806.250000,22.911140
735806.291667,22.248446
735806.333333,21.816894
735806.375000,21.201238
735806.416667,20.896869
735806.458333,20.913325
735806.500000,20.699239
735806.541667,20.701302
735806.583333,20.981593
735806.625000,20.492364
735806.666667,21.113665
735806.708333,21.212771
735806.750000,21.655228
735806.791667,21.185281
735806.833333,21.480151
735806.875000,21.465139
735806.916667,21.374294
735806.958333,20.859275
735807.000000,20.760827
735807.041667,21.656842
735807.083333,21.408950
735807.125000,21.487901
735807.166667,21.078192
735807.208333,20.929614
735807.250000,21.363927
735807.291667,21.018971
735807.333333,20.551239
735807.375000,19.951854
735807.416667,19.007108
735807.458333,18.860285
735807.500000,19.293548
735807.541667,18.793326
735807.583333,18.487044
735807.625000,18.074742
735807.666667,17.997457
735807.708333,17.867160
735807.750000,18.314693
735807.791667,18.070378
735807.833333,18.919757
735807.875000,19.026620
735807.916667,20.325416
735807.958333,20.907873
735808.000000,20.821758
735808.041667,20.946632
735808.083333,21.503463
735808.125000,21.683594
735808.166667,21.278069
735808.208333,21.599271
735808.250000,21.442682
735808.291667,21.191146
735808.333333,21.206255
735808.375000,20.734957
735808.416667,20.657470
735808.458333,20.296507
735808.500000,19.593403
735808.541667,19.660770
735808.583333,20.187646
735808.625000,20.221720
735808.666667,19.993661
735808.708333,19.238897
735808.750000,19.345622
735808.791667,19.402747
735808.833333,19.092702
735808.875000,19.197462
735808.916667,19.096165
735808.958333,19.105754
735809.000000,19.565636
735809.041667,20.139830
735809.083333,20.132269
735809.125000,20.391621
735809.166667,20.845997
735809.208333,21.408060
735809.250000,20.846925
735809.291667,20.328925
735809.333333,19.869323
735809.375000,20.247476
735809.416667,19.924671
735809.458333,20.113976
735809.500000,20.373068
735809.541667,21.250622
735809.583333,21.022459
735809.625000,21.728862
735809.666667,21.709669
735809.708333,21.540821
735809.750000,21.647011
735809.791667,21.681590
735809.833333,22.624188
735809.875000,22.881416
735809.916667,23.072525
735809.958333,23.751680
735810.000000,23.704633
735810.041667,23.395757
735810.083333,23.732327
735810.125000,24.111510
735810.166667,24.303793
735810.208333,24.321997
735810.250000,23.565365
735810.291667,23.695147
735810.333333,23.969234
735810.375000,23.781338
735810.416667,23.227937
735810.458333,22.971643
735810.500000,23.064493
735810.541667,23.571338
735810.583333,23.899142
735810.625000,24.123525
735810.666667,25.211974
735810.708333,25.104162
735810.750000,24.896639
735810.791667,25.028170
735810.833333,25.768991
735810.875000,26.241333
735810.916667,26.556380
735810.958333,26.600254
735811.000000,26.683992
735811.041667,26.607253
735811.083333,26.164408
735811.125000,25.882677
735811.166667,25.600113
735811.208333,25.663194
735811.250000,25.299550
735811.291667,24.381774
735811.333333,24.216860
735811.375000,23.253408
735811.416667,23.055776
735811.458333,23.073005
735811.500000,23.091883
735811.541667,23.467259
735811.583333,23.615868
735811.625000,23.937399
735811.666667,23.336986
735811.708333,23.832600
735811.750000,23.716744
735811.791667,23.453161
735811.833333,24.108775
735811.875000,24.521848
735811.916667,24.777304
735811.958333,24.742373
735812.000000,24.647305
735812.041667,24.663884
735812.083333,24.018792
735812.125000,23.150466
735812.166667,23.060676
735812.208333,23.082059
735812.250000,22.821038
735812.291667,23.250667
735812.333333,23.793535
735812.375000,23.345533
735812.416667,22.847460
735812.458333,22.541292
735812.500000,22.407348
735812.541667,21.804075
735812.583333,22.159369
735812.625000,22.341660
735812.666667,23.099009
735812.708333,23.220548
735812.750000,24.161687
735812.791667,24.930247
735812.833333,25.262099
735812.875000,25.195740
735812.916667,25.780587
735812.958333,25.676623
735813.000000,25.618786
735813.041667,25.698399
735813.083333,24.991337
735813.125000,24.912219
735813.166667,24.466548
735813.208333,24.244952
735813.250000,23.217886
735813.291667,23.092895
735813.333333,22.828942
735813.375000,23.763183
735813.416667,23.355229
735813.458333,22.949778
735813.500000,23.139538
735813.541667,23.620458
735813.583333,24.595976
735813.625000,24.903836
735813.666678,24.593873
735813.708345,25.017241
735813.750012,25.409414
735813.791667,25.852607
735813.833333,26.134315
735813.875000,26.658499
735813.916667,26.830334
735813.958333,27.172840
735814.000000,27.352021
735814.041667,27.833407
735814.083333,27.136602
735814.125000,27.048595
735814.166667,26.878730
735814.208333,25.989188
735814.250000,25.097579
735814.291667,24.373351
735814.333333,24.972292
735814.375000,25.097653
735814.416667,24.864082
735814.458333,25.067160
735814.500000,24.543500
735814.541667,24.679299
735814.583333,25.049296
735814.625000,25.046800
735814.666667,25.074781
735814.708333,24.740110
735814.750000,25.123901
735814.791667,25.306066
735814.833333,25.745274
735814.875000,25.665184
735814.916667,26.012898
735814.958333,25.930838
735815.000000,26.015553
735815.041667,25.536390
735815.083333,25.824950
735815.125000,24.987827
735815.166667,24.512130
735815.208333,23.872570
735815.250000,23.680131
735815.291667,23.625373
735815.333333,23.813524
735815.375000,23.523588
735815.416667,23.788747
735815.458333,23.973065
735815.500000,23.478865
735815.541667,23.706431
735815.583333,23.572927
735815.625000,23.782365
735815.666667,24.024726
735815.708333,22.990201
735815.750000,23.410312
735815.791667,23.718683
735815.833333,24.289710
735815.875000,23.880237
735815.916667,23.794550
735815.958333,23.582796
735816.000000,23.745031
735816.041667,23.445623
735816.083333,23.591364
735816.125000,22.733485
735816.166667,22.427082
735816.208333,22.832301
735816.250000,21.811156
735816.291667,21.562623
735816.333333,21.798686
735816.375000,21.760362
735816.416667,21.201535
735816.458333,21.271840
735816.500000,20.615932
735816.541667,20.436065
735816.583333,20.334565
735816.625000,19.560277
735816.666667,19.990992
735816.708333,19.634081
735816.750000,19.448870
735816.791667,20.267560
735816.833333,19.935931
735816.875000,20.680950
735816.916667,21.524102
735816.958333,21.639796
735817.000000,21.608003
735817.041667,21.480739
735817.083333,21.219949
735817.125000,20.465011
735817.166667,20.558046
735817.208333,20.245198
735817.250000,19.582648
735817.291667,18.895528
735817.333333,18.403694
735817.375000,18.446812
735817.416667,18.747094
735817.458333,18.062310
735817.500000,17.809973
735817.541667,18.400432
735817.583333,17.821531
735817.625000,17.779290
735817.666667,18.657413
735817.708333,19.702723
735817.750000,19.773337
735817.791667,20.062288
735817.833333,20.453955
735817.875000,20.665402
735817.916667,20.906837
735817.958333,20.637237
735818.000000,20.783478
735818.041667,20.345090
735818.083333,20.552425
735818.125000,20.036226
735818.166667,20.594480
735818.208333,20.803139
735818.250000,21.161924
735818.291667,20.263793
735818.333333,20.120821
735818.375000,19.887968
735818.416667,20.046653
735818.458333,20.213860
735818.500000,20.423144
735818.541667,20.005484
735818.583333,20.190444
735818.625000,20.056244
735818.666667,20.330879
735818.708333,20.063464
735818.750000,20.288721
735818.791667,20.727515
735818.833333,20.948020
735818.875000,21.858765
735818.916667,22.574840
735818.958333,22.943102
735819.000000,23.786035
735819.041667,24.204198
735819.083333,24.471568
735819.125000,25.349526
735819.166667,26.213422
735819.208333,26.357099
735819.250000,25.899669
735819.291667,25.455128
735819.333333,25.554969
735819.375000,25.075658
735819.416667,24.627003
735819.458333,24.495899
735819.500000,24.372417
735819.541667,23.912027
735819.583333,24.111805
735819.625000,24.016545
735819.666667,24.311763
735819.708333,23.731225
735819.750000,23.360991
735819.791667,24.606459
735819.833333,24.591407
735819.875000,25.105691
735819.916667,25.108655
735819.958333,25.104356
735820.000000,25.254476
735820.041667,25.299904
735820.083333,25.116394
735820.125000,24.539486
735820.166667,24.654616
735820.208333,23.959322
735820.250000,23.507387
735820.291667,23.911126
735820.333333,23.777874
735820.375000,23.845829
735820.416667,23.633748
735820.458333,23.787467
735820.500000,22.810927
735820.541667,22.858271
735820.583333,23.139409
735820.625000,23.392965
735820.666667,23.146018
735820.708333,23.537784
735820.750000,23.803532
735820.791667,23.537168
735820.833333,24.027803
735820.875000,24.899137
735820.916667,25.084855
735820.958333,25.065847
735821.000000,24.802333
735821.041667,24.897692
735821.083333,24.998012
735821.125000,24.931422
735821.166667,24.032646
735821.208333,23.634302
735821.250000,23.518117
735821.291667,23.546862
735821.333333,22.642226
735821.375000,22.782677
735821.416667,22.427567
735821.458333,21.864191
735821.500000,22.041879
735821.541667,21.609333
735821.583333,21.654487
735821.625000,22.287001
735821.666667,22.607237
735821.708333,22.784284
735821.750000,23.377044
735821.791667,23.678466
735821.833333,24.349897
735821.875000,24.625726
735821.916667,25.225666
735821.958333,25.791640
735822.000000,25.825920
735822.041667,25.824224
735822.083333,26.921654
735822.125000,26.838341
735822.166667,26.729098
735822.208333,26.376979
735822.250000,26.386084
735822.291667,27.103319
735822.333333,26.703437
735822.375000,25.925989
735822.416667,25.629266
735822.458333,25.579847
735822.500000,25.458215
735822.541667,24.850347
735822.583333,25.118697
735822.625000,25.540548
735822.666667,25.634693
735822.708333,25.816439
735822.750000,26.361963
735822.791667,26.574264
735822.833333,26.992537
735822.875000,26.849420
735822.916667,27.403123
735822.958333,27.413634
735823.000000,27.887422
735823.041667,28.032802
735823.083333,28.342210
735823.125000,29.086903
735823.166667,29.556844
735823.208333,29.053960
735823.250000,28.262239
735823.291667,27.456147
735823.333333,27.101234
735823.375000,26.826746
735823.416667,26.423661
735823.458333,26.781335
735823.500000,26.796495
735823.541667,26.511189
735823.583333,26.576659
735823.625000,26.475633
735823.666667,26.996986
735823.708333,26.174390
735823.750000,26.456333
735823.791667,26.401011
735823.833333,26.840912
735823.875000,27.225530
735823.916667,27.410718
735823.958333,27.338911
735824.000000,27.806529
735824.041667,28.000214
735824.083333,29.178579
735824.125000,29.027326
735824.166667,28.961801
735824.208333,28.264719
735824.250000,27.864537
735824.291667,27.192337
735824.333333,26.960915
735824.375000,25.627831
735824.416667,26.185766
735824.458333,25.744483
735824.500000,25.458015
735824.541667,24.487779
735824.583333,25.214027
735824.625000,26.178247
735824.666667,26.306331
735824.708333,25.878730
735824.750000,26.240806
735824.791667,26.516436
735824.833333,26.945536
735824.875000,27.198922
735824.916667,27.415693
735824.958333,27.345889
735825.000000,28.065359
735825.041667,27.823027
735825.083333,28.034813
735825.125000,28.396847
735825.166667,28.568572
735825.208333,28.171695
735825.250000,28.222831
735825.291667,27.305909
735825.333333,27.323006
735825.375000,27.009865
735825.416667,27.195653
735825.458333,26.690779
735825.500000,26.871786
735825.541667,26.320997
735825.583333,26.520582
735825.625000,25.720272
735825.666667,25.649370
735825.708333,25.653649
735825.750000,25.557721
735825.791667,25.700616
735825.833333,26.191051
735825.875000,26.037820
735825.916667,26.019975
735825.958333,25.754936
735826.000000,25.399277
735826.041667,26.123918
735826.083333,25.596065
735826.125000,25.981960
735826.166667,25.770180
735826.208333,25.380812
735826.250000,24.885213
735826.291667,24.237713
735826.333333,24.021999
735826.375000,23.218238
735826.416667,22.522687
735826.458333,22.163002
735826.500000,21.900036
735826.541667,21.235009
735826.583333,21.770952
735826.625000,21.858430
735826.666667,21.979644
735826.708333,22.534885
735826.750000,22.787419
735826.791667,23.392899
735826.833333,24.383607
735826.875000,24.245992
735826.916667,24.275063
735826.958333,24.572087
735827.000000,25.217775
735827.041667,25.693534
735827.083333,25.399870
735827.125000,25.297752
735827.166667,25.992579
735827.208333,25.149598
735827.250000,24.793531
735827.291667,24.109973
735827.333333,22.906704
735827.375000,23.044614
735827.416667,22.524478
735827.458333,22.339198
735827.500000,22.406377
735827.541667,22.578778
735827.583333,22.595431
735827.625000,22.706809
735827.666667,23.771311
735827.708333,23.692843
735827.750000,22.882542
735827.791667,23.602922
735827.833333,23.598888
735827.875000,23.006100
735827.916667,23.971302
735827.958333,24.933709
735828.000000,25.252073
735828.041667,25.303868
735828.083333,24.742317
735828.125000,25.260035
735828.166667,24.843428
735828.208333,24.838838
735828.250000,24.389959
735828.291667,23.746197
735828.333333,23.734861
735828.375000,23.417737
735828.416667,23.742636
735828.458333,24.673645
735828.500000,25.057528
735828.541667,25.747119
735828.583333,25.344820
735828.625000,25.265809
735828.666667,25.021813
735828.708333,25.308978
735828.750000,25.227284
735828.791667,26.343834
735828.833333,26.352138
735828.875000,26.592211
735828.916667,26.218442
735828.958333,26.317807
735829.000000,26.253820
735829.041667,25.688446
735829.083333,24.973901
735829.125000,24.847916
735829.166667,25.136446
735829.208333,25.075679
735829.250000,24.655893
735829.291667,24.833063
735829.333333,24.513182
735829.375000,23.979992
735829.416667,23.829137
735829.458333,24.505114
735829.500000,23.448887
735829.541667,23.756103
735829.583333,23.513039
735829.625000,23.613691
735829.666667,24.065859
735829.708333,24.655908
735829.750000,24.851143
735829.791667,24.849629
735829.833333,25.385837
735829.875000,24.615398
735829.916667,24.168541
735829.958333,24.293339
735830.000000,24.504419
735830.041667,24.655425
735830.083333,24.604310
735830.125000,24.891373
735830.166667,23.876475
735830.208333,23.381334
735830.250000,22.551345
735830.291667,22.844519
735830.333333,22.225265
735830.375000,22.119898
735830.416667,22.127156
735830.458333,22.135100
735830.500000,22.859979
735830.541667,23.891369
735830.583333,23.585684
735830.625000,24.010092
735830.666667,24.184119
735830.708333,24.442321
735830.750000,24.263751
735830.791667,24.723601
735830.833333,25.305873
735830.875000,24.828836
735830.916667,25.416164
735830.958333,25.959046
735831.000000,26.377107
735831.041667,26.681581
735831.083333,27.074233
735831.125000,27.475226
735831.166667,26.713009
735831.208333,26.214217
735831.250000,26.152678
735831.291667,25.816339
735831.333333,26.637879
735831.375000,26.531302
735831.416667,26.424004
735831.458333,26.054949
735831.500000,25.589610
735831.541667,25.681754
735831.583333,25.928381
735831.625000,25.450797
735831.666667,26.284978
735831.708333,26.153875
735831.750000,25.638027
735831.791667,24.924498
735831.833333,25.518680
735831.875000,25.257204
735831.916667,25.013090
735831.958333,25.229421
735832.000000,25.503826
735832.041667,26.382314
735832.083333,26.497725
735832.125000,26.505102
735832.166667,25.736617
735832.208333,25.312042
735832.250000,26.297539
735832.291667,26.653885
735832.333333,27.278111
735832.375000,27.200525
735832.416667,26.991100
735832.458333,27.349180
735832.500000,27.474834
735832.541667,27.489623
735832.583333,27.394386
735832.625000,27.617809
735832.666667,27.551443
735832.708333,27.342313
735832.750000,28.427553
735832.791667,28.817521
735832.833333,29.505060
735832.875000,29.268081
735832.916667,29.276106
735832.958333,29.621863
735833.000000,29.874476
735833.041667,29.621455
735833.083333,29.358202
735833.125000,29.906639
735833.166667,29.874633
735833.208333,29.716560
735833.250000,29.838194
735833.291667,30.390124
735833.333333,30.074577
735833.375000,29.775190
735833.416667,28.802095
735833.458333,29.177960
735833.500000,28.705360
735833.541667,29.518661
735833.583333,29.532487
735833.625000,29.686280
735833.666667,30.035642
735833.708333,29.826054
735833.750000,29.590955
735833.791667,29.926979
735833.833333,29.947392
735833.875000,29.521082
735833.916667,29.407960
735833.958333,29.207826
735834.000000,29.231000
735834.041667,29.978088
735834.083333,30.514793
735834.125000,30.399984
735834.166667,30.578202
735834.208333,29.690387
735834.250000,28.586607
735834.291667,29.653817
735834.333333,28.678297
735834.375000,28.349355
735834.416667,28.021966
735834.458333,27.401385
735834.500000,27.167130
735834.541667,26.932482
735834.583333,26.453410
735834.625000,27.295653
735834.666667,28.048026
735834.708333,28.651937
735834.750000,29.076183
735834.791667,29.530787
735834.833333,30.372953
735834.875000,30.630171
735834.916667,30.070765
735834.958333,30.695109
735835.000000,30.957732
735835.041667,30.929427
735835.083333,30.930172
735835.125000,31.057718
735835.166667,30.364317
735835.208333,29.680070
735835.250000,29.716212
735835.291667,28.392237
735835.333333,28.734964
735835.375000,28.601179
735835.416667,28.693619
735835.458333,27.727528
735835.500000,27.018335
735835.541667,26.399947
735835.583333,25.782738
735835.625000,25.446261
735835.666667,25.734929
735835.708333,25.928223
735835.750000,26.565561
735835.791667,26.674901
