DISP01, '2000-01-01-00:00:00' 
731307.040000,20.104082
731307.370000,20.024965
731307.700000,19.969506
731308.030000,19.920253
731308.360000,19.864883
731308.690000,19.780339
731309.020000,19.722712
731309.350000,19.685304
731309.680000,19.600028
731310.010000,19.540698
731310.340000,19.464221
731310.670000,19.443762
731311.000000,19.411149
731311.330000,19.340005
731311.660000,19.253771
731311.990000,19.203309
731312.320000,19.140373
731312.650000,19.088244
731312.980000,19.033081
731313.310000,18.976263
731313.640000,18.894735
731313.970000,18.819901
731314.300000,18.763838
731314.630000,18.686951
731314.960000,18.620728
731315.290000,18.550305
731315.620000,18.493148
731315.950000,18.426802
731316.280000,18.363516
731316.610000,18.304025
731316.940000,18.234719
731317.270000,18.202968
731317.600000,18.139004
731317.930000,18.022521
731318.260000,17.984759
731318.590000,17.908480
731318.920000,17.821566
731319.250000,17.789263
731319.580000,17.728845
731319.910000,17.656097
731320.240000,17.587073
731320.570000,17.555357
731320.900000,17.460057
731321.230000,17.392591
731321.560000,17.303485
731321.890000,17.242729
731322.220000,17.147991
731322.550000,17.098251
731322.880000,17.045531
731323.210000,16.944867
731323.540000,16.880149
731323.870000,16.807092
731324.200000,16.746819
731324.530000,16.702516
731324.860000,16.596827
731325.190000,16.522703
731325.520000,16.439187
731325.850000,16.356573
731326.180000,16.302852
731326.510000,16.203125
731326.840000,16.116287
731327.170000,16.060947
731327.500000,16.000944
731327.830000,15.917219
731328.160000,15.851448
731328.490000,15.787231
731328.820000,15.737661
731329.150000,15.641865
731329.480000,15.583390
731329.810000,15.491382
731330.140000,15.402881
731330.470000,15.338943
731330.800000,15.273197
731331.130000,15.201624
731331.460000,15.130933
731331.790000,15.066587
731332.120000,14.996103
731332.450000,14.915327
731332.780000,14.838877
731333.110000,14.763163
731333.440000,14.705966
731333.770000,14.637974
731334.100000,14.557465
731334.430000,14.466121
731334.760000,14.399645
731335.090000,14.297527
731335.420000,14.206861
731335.750000,14.141327
731336.080000,14.087944
731336.410000,14.012204
731336.740000,13.919723
731337.070000,13.834847
731337.400000,13.752169
731337.730000,13.674431
731338.060000,13.618559
731338.390000,13.547933
731338.720000,13.475171
731339.050000,13.432104
731339.380000,13.352555
731339.710000,13.248119
731340.040000,13.162383
731340.370000,13.078275
731340.700000,12.999550
731341.030000,12.925585
731341.360000,12.839123
731341.690000,12.748326
731342.020000,12.693887
731342.350000,12.569560
731342.680000,12.513285
731343.010000,12.440506
731343.340000,12.368912
731343.670000,12.261934
731344.000000,12.212265
731344.330000,12.136828
731344.660000,12.062026
731344.990000,11.972786
731345.320000,11.886763
731345.650000,11.829583
731345.980000,11.734129
731346.310000,11.633545
731346.640000,11.585526
731346.970000,11.503988
731347.300000,11.391750
731347.630000,11.308419
731347.960000,11.235263
731348.290000,11.154343
731348.620000,11.092449
731348.950000,11.010132
731349.280000,10.926523
731349.610000,10.843603
731349.940000,10.765916
731350.270000,10.704512
731350.600000,10.627682
731350.930000,10.547700
731351.260000,10.487197
731351.590000,10.388716
731351.920000,10.283035
731352.250000,10.193529
731352.580000,10.120986
731352.910000,10.033670
731353.240000,9.981254
731353.570000,9.872532
731353.900000,9.827781
731354.230000,9.744025
731354.560000,9.699581
731354.890000,9.597713
731355.220000,9.508589
731355.550000,9.429872
731355.880000,9.357431
731356.210000,9.232567
731356.540000,9.157862
731356.870000,9.076945
731357.200000,8.998436
731357.530000,8.929470
731357.860000,8.837528
731358.190000,8.771727
731358.520000,8.677502
731358.850000,8.607124
731359.180000,8.521570
731359.510000,8.435405
731359.840000,8.345344
731360.170000,8.288733
731360.500000,8.238648
731360.830000,8.135256
731361.160000,8.066431
731361.490000,7.982819
731361.820000,7.925296
731362.150000,7.826977
731362.480000,7.728865
731362.810000,7.650838
731363.140000,7.585664
731363.470000,7.499064
731363.800000,7.437432
731364.130000,7.339402
731364.460000,7.251874
731364.790000,7.176340
731365.120000,7.094934
731365.450000,7.010432
731365.780000,6.959625
731366.110000,6.859076
731366.440000,6.783537
731366.770000,6.696159
731367.100000,6.624852
731367.430000,6.560702
731367.760000,6.475955
731368.090000,6.425019
731368.420000,6.318331
731368.750000,6.266149
731369.080000,6.158930
731369.410000,6.092508
731369.740000,5.994783
731370.070000,5.924385
731370.400000,5.839184
731370.730000,5.777639
731371.060000,5.694586
731371.390000,5.623895
731371.720000,5.536658
731372.050000,5.469110
731372.380000,5.393356
731372.710000,5.336759
731373.040000,5.255952
731373.370000,5.188529
731373.700000,5.101952
731374.030000,5.031331
731374.360000,4.966831
731374.690000,4.873568
731375.020000,4.796630
731375.350000,4.707500
731375.680000,4.647408
731376.010000,4.525683
731376.340000,4.499362
731376.670000,4.405090
731377.000000,4.342023
731377.330000,4.273570
731377.660000,4.203475
731377.990000,4.108735
731378.320000,4.059387
731378.650000,3.987631
731378.980000,3.926468
731379.310000,3.869194
731379.640000,3.780837
731379.970000,3.732273
731380.300000,3.646779
731380.630000,3.565549
731380.960000,3.506369
731381.290000,3.426426
731381.620000,3.366399
731381.950000,3.309660
731382.280000,3.225823
731382.610000,3.154162
731382.940000,3.083063
731383.270000,2.986794
731383.600000,2.922736
731383.930000,2.852853
731384.260000,2.756670
731384.590000,2.721039
731384.920000,2.640074
731385.250000,2.582504
731385.580000,2.517656
731385.910000,2.439374
731386.240000,2.370437
731386.570000,2.302817
731386.900000,2.243154
731387.230000,2.159864
731387.560000,2.118035
731387.890000,2.058885
731388.220000,1.964779
731388.550000,1.925344
731388.880000,1.824403
731389.210000,1.787961
731389.540000,1.727611
731389.870000,1.659731
731390.200000,1.579846
731390.530000,1.509402
731390.860000,1.453976
731391.190000,1.401244
731391.520000,1.300071
731391.850000,1.255259
731392.180000,1.178224
731392.510000,1.136220
731392.840000,1.045438
731393.170000,0.987214
731393.500000,0.941243
731393.830000,0.881964
731394.160000,0.854838
731394.490000,0.762134
731394.820000,0.716065
731395.150000,0.657305
731395.480000,0.594021
731395.810000,0.530279
731396.140000,0.467830
731396.470000,0.417422
731396.800000,0.336814
731397.130000,0.290193
731397.460000,0.226722
731397.790000,0.169960
731398.120000,0.129843
731398.450000,0.055814
731398.780000,0.012147
731399.110000,-0.074811
731399.440000,-0.121370
731399.770000,-0.173036
731400.100000,-0.242088
731400.430000,-0.296256
731400.760000,-0.349965
731401.090000,-0.393033
731401.420000,-0.446372
731401.750000,-0.505773
731402.080000,-0.519949
731402.410000,-0.589470
731402.740000,-0.655295
731403.070000,-0.704592
731403.400000,-0.782489
731403.730000,-0.813955
731404.060000,-0.890462
731404.390000,-0.937254
731404.720000,-0.969174
731405.050000,-1.043210
731405.380000,-1.070355
731405.710000,-1.142986
731406.040000,-1.175967
731406.370000,-1.228060
731406.700000,-1.247214
731407.030000,-1.300051
731407.360000,-1.366891
731407.690000,-1.405791
731408.020000,-1.466859
731408.350000,-1.525910
731408.680000,-1.551843
731409.010000,-1.592335
731409.340000,-1.658064
731409.670000,-1.701900
731410.000000,-1.757890
731410.330000,-1.774638
731410.660000,-1.844026
731410.990000,-1.884236
731411.320000,-1.925351
731411.650000,-1.953190
731411.980000,-1.997453
731412.310000,-2.039414
731412.640000,-2.080641
731412.970000,-2.134325
731413.300000,-2.190065
731413.630000,-2.221820
731413.960000,-2.252419
731414.290000,-2.289957
731414.620000,-2.333157
731414.950000,-2.372914
731415.280000,-2.411561
731415.610000,-2.433720
731415.940000,-2.476220
731416.270000,-2.505652
731416.600000,-2.550810
731416.930000,-2.600682
731417.260000,-2.645140
731417.590000,-2.653551
731417.920000,-2.694686
731418.250000,-2.731230
731418.580000,-2.774035
731418.910000,-2.794811
731419.240000,-2.808611
731419.570000,-2.873835
731419.900000,-2.904382
731420.230000,-2.932877
731420.560000,-2.970202
731420.890000,-2.980811
731421.220000,-2.994796
731421.550000,-3.015785
731421.880000,-3.064168
731422.210000,-3.100219
731422.540000,-3.172277
731422.870000,-3.190408
731423.200000,-3.228465
731423.530000,-3.232057
731423.860000,-3.255258
731424.190000,-3.290374
731424.520000,-3.308975
731424.850000,-3.342922
731425.180000,-3.367202
731425.510000,-3.386789
731425.840000,-3.404759
731426.170000,-3.431740
731426.500000,-3.476772
731426.830000,-3.499523
731427.160000,-3.545878
731427.490000,-3.579275
731427.820000,-3.583593
731428.150000,-3.600835
731428.480000,-3.620871
731428.810000,-3.652354
731429.140000,-3.656432
731429.470000,-3.665187
731429.800000,-3.704682
731430.130000,-3.715136
731430.460000,-3.744668
731430.790000,-3.757379
731431.120000,-3.786314
731431.450000,-3.780090
731431.780000,-3.805665
731432.110000,-3.838921
731432.440000,-3.850951
731432.770000,-3.863730
731433.100000,-3.874863
731433.430000,-3.870335
731433.760000,-3.912667
731434.090000,-3.933134
731434.420000,-3.918694
731434.750000,-3.953055
731435.080000,-3.939888
731435.410000,-3.945247
731435.740000,-3.927331
731436.070000,-3.967542
731436.400000,-3.973838
731436.730000,-3.979152
731437.060000,-3.991361
731437.390000,-4.047368
731437.720000,-4.018636
731438.050000,-4.055578
731438.380000,-4.058003
731438.710000,-4.073181
731439.040000,-4.056197
731439.370000,-4.091821
731439.700000,-4.089879
731440.030000,-4.099784
731440.360000,-4.113057
731440.690000,-4.110127
731441.020000,-4.117301
731441.350000,-4.109757
731441.680000,-4.149757
731442.010000,-4.133461
731442.340000,-4.122445
731442.670000,-4.126656
731443.000000,-4.135001
731443.330000,-4.129564
731443.660000,-4.129092
731443.990000,-4.125550
731444.320000,-4.142235
731444.650000,-4.160557
731444.980000,-4.152298
731445.310000,-4.144490
731445.640000,-4.142834
731445.970000,-4.140568
731446.300000,-4.133244
731446.630000,-4.130617
731446.960000,-4.133073
731447.290000,-4.128135
731447.620000,-4.137816
731447.950000,-4.109579
731448.280000,-4.120233
731448.610000,-4.124363
731448.940000,-4.103020
731449.270000,-4.110723
731449.600000,-4.063735
731449.930000,-4.073814
731450.260000,-4.054765
731450.590000,-4.036170
731450.920000,-4.013987
731451.250000,-4.011048
731451.580000,-4.011750
731451.910000,-4.019597
731452.240000,-4.023159
731452.570000,-3.989256
731452.900000,-3.990024
731453.230000,-3.981071
731453.560000,-3.974507
731453.890000,-3.918628
731454.220000,-3.905521
731454.550000,-3.898860
731454.880000,-3.888865
731455.210000,-3.898335
731455.540000,-3.876789
731455.870000,-3.877034
731456.200000,-3.867338
731456.530000,-3.836179
731456.860000,-3.814471
731457.190000,-3.811619
731457.520000,-3.780371
731457.850000,-3.739412
731458.180000,-3.736874
731458.510000,-3.722313
731458.840000,-3.695026
731459.170000,-3.699225
731459.500000,-3.675189
731459.830000,-3.648839
731460.160000,-3.639112
731460.490000,-3.602172
731460.820000,-3.582237
731461.150000,-3.554432
731461.480000,-3.526786
731461.810000,-3.493837
731462.140000,-3.493254
731462.470000,-3.463686
731462.800000,-3.422437
731463.130000,-3.410531
731463.460000,-3.394119
731463.790000,-3.358479
731464.120000,-3.353356
731464.450000,-3.294388
731464.780000,-3.288191
731465.110000,-3.265714
731465.440000,-3.254657
731465.770000,-3.200033
731466.100000,-3.155602
731466.430000,-3.127787
731466.760000,-3.100196
731467.090000,-3.059522
731467.420000,-3.040640
731467.750000,-3.004699
731468.080000,-2.943444
731468.410000,-2.948841
731468.740000,-2.938625
731469.070000,-2.914782
731469.400000,-2.893363
731469.730000,-2.848252
731470.060000,-2.795374
731470.390000,-2.779178
731470.720000,-2.729444
731471.050000,-2.677532
731471.380000,-2.640300
731471.710000,-2.604073
731472.040000,-2.583608
731472.370000,-2.530935
731472.700000,-2.467147
731473.030000,-2.428198
731473.360000,-2.392749
731473.690000,-2.368219
731474.020000,-2.335799
731474.350000,-2.277822
731474.680000,-2.239028
731475.010000,-2.221456
731475.340000,-2.169489
731475.670000,-2.136891
731476.000000,-2.104152
731476.330000,-2.075858
731476.660000,-2.039419
731476.990000,-2.009196
731477.320000,-1.954070
731477.650000,-1.909645
731477.980000,-1.850455
731478.310000,-1.797613
731478.640000,-1.751265
731478.970000,-1.720893
731479.300000,-1.674312
731479.630000,-1.639403
731479.960000,-1.611127
731480.290000,-1.545747
731480.620000,-1.516073
731480.950000,-1.459723
731481.280000,-1.424938
731481.610000,-1.364779
731481.940000,-1.289986
731482.270000,-1.248802
731482.600000,-1.211842
731482.930000,-1.192666
731483.260000,-1.118298
731483.590000,-1.074652
731483.920000,-1.032610
731484.250000,-0.957626
731484.580000,-0.897303
731484.910000,-0.846633
731485.240000,-0.801926
731485.570000,-0.748038
731485.900000,-0.695693
731486.230000,-0.651485
731486.560000,-0.572933
731486.890000,-0.533509
731487.220000,-0.468824
731487.550000,-0.449205
731487.880000,-0.371638
731488.210000,-0.340568
731488.540000,-0.279668
731488.870000,-0.190784
731489.200000,-0.139947
731489.530000,-0.087965
731489.860000,-0.051831
731490.190000,0.029985
731490.520000,0.095866
731490.850000,0.147437
731491.180000,0.222875
731491.510000,0.287004
731491.840000,0.352273
731492.170000,0.416484
731492.500000,0.452057
731492.830000,0.484502
731493.160000,0.518304
731493.490000,0.580738
731493.820000,0.645606
731494.150000,0.711837
731494.480000,0.774604
731494.810000,0.838938
731495.140000,0.897095
731495.470000,0.977229
731495.800000,1.022623
731496.130000,1.096514
731496.460000,1.144472
731496.790000,1.208416
731497.120000,1.281667
731497.450000,1.350847
731497.780000,1.383703
731498.110000,1.464545
731498.440000,1.516821
731498.770000,1.592951
731499.100000,1.662327
731499.430000,1.744799
731499.760000,1.802228
731500.090000,1.857359
731500.420000,1.916304
731500.750000,2.004197
731501.080000,2.075903
731501.410000,2.135678
731501.740000,2.180548
731502.070000,2.259657
731502.400000,2.356379
731502.730000,2.421900
731503.060000,2.493790
731503.390000,2.549701
731503.720000,2.608373
731504.050000,2.676503
731504.380000,2.740346
731504.710000,2.822273
731505.040000,2.882696
731505.370000,2.957518
731505.700000,3.038862
731506.030000,3.072302
731506.360000,3.161856
731506.690000,3.225595
731507.020000,3.289490
731507.350000,3.343494
731507.680000,3.424795
731508.010000,3.491367
731508.340000,3.571273
731508.670000,3.611314
731509.000000,3.688008
731509.330000,3.766467
731509.660000,3.853577
731509.990000,3.903319
731510.320000,4.017622
731510.650000,4.092374
731510.980000,4.155707
731511.310000,4.217784
731511.640000,4.290235
731511.970000,4.382459
731512.300000,4.449402
731512.630000,4.527278
731512.960000,4.569278
731513.290000,4.641596
731513.620000,4.732567
731513.950000,4.801007
731514.280000,4.861216
731514.610000,4.941711
731514.940000,5.023132
731515.270000,5.130834
731515.600000,5.203375
731515.930000,5.285124
731516.260000,5.346287
731516.590000,5.427555
731516.920000,5.505521
731517.250000,5.572204
731517.580000,5.654415
731517.910000,5.729882
731518.240000,5.801628
731518.570000,5.834930
731518.900000,5.941614
731519.230000,5.996027
731519.560000,6.108143
731519.890000,6.165068
731520.220000,6.266449
731520.550000,6.319884
731520.880000,6.406196
731521.210000,6.499333
731521.540000,6.542687
731521.870000,6.643321
731522.200000,6.706098
731522.530000,6.787699
731522.860000,6.882896
731523.190000,6.930893
731523.520000,7.020268
731523.850000,7.117095
731524.180000,7.193932
731524.510000,7.279837
731524.840000,7.334690
731525.170000,7.428447
731525.500000,7.498924
731525.830000,7.577494
731526.160000,7.666519
731526.490000,7.742470
731526.820000,7.844935
731527.150000,7.928841
731527.480000,7.986486
731527.810000,8.069656
731528.140000,8.146105
731528.470000,8.239352
731528.800000,8.310787
731529.130000,8.387175
731529.460000,8.454083
731529.790000,8.556111
731530.120000,8.621953
731530.450000,8.689496
731530.780000,8.805507
731531.110000,8.859321
731531.440000,8.952757
731531.770000,9.008496
731532.100000,9.103981
731532.430000,9.161096
731532.760000,9.262151
731533.090000,9.377677
731533.420000,9.444037
731533.750000,9.508819
731534.080000,9.576482
731534.410000,9.683910
731534.740000,9.745307
731535.070000,9.815237
731535.400000,9.900980
731535.730000,9.958484
731536.060000,10.065023
731536.390000,10.155686
731536.720000,10.199104
731537.050000,10.295907
731537.380000,10.414800
731537.710000,10.507485
731538.040000,10.574915
731538.370000,10.651424
731538.700000,10.746994
731539.030000,10.790749
731539.360000,10.858336
731539.690000,10.972431
731540.020000,11.050255
731540.350000,11.140820
731540.680000,11.186650
731541.010000,11.279275
731541.340000,11.367341
731541.670000,11.476136
731542.000000,11.533864
731542.330000,11.620997
731542.660000,11.709784
731542.990000,11.760810
731543.320000,11.859785
731543.650000,11.954156
731543.980000,11.998481
731544.310000,12.091881
731544.640000,12.172371
731544.970000,12.229717
731545.300000,12.327474
731545.630000,12.414526
731545.960000,12.509637
731546.290000,12.544700
731546.620000,12.626321
731546.950000,12.702304
731547.280000,12.793879
731547.610000,12.879341
731547.940000,12.959345
731548.270000,13.029349
731548.600000,13.109118
731548.930000,13.187090
731549.260000,13.280638
731549.590000,13.333102
731549.920000,13.399620
731550.250000,13.489061
731550.580000,13.568274
731550.910000,13.669377
731551.240000,13.764153
731551.570000,13.840450
731551.900000,13.907352
731552.230000,13.997043
731552.560000,14.046392
731552.890000,14.131917
731553.220000,14.204743
731553.550000,14.293852
731553.880000,14.354726
731554.210000,14.432702
731554.540000,14.523364
731554.870000,14.596956
731555.200000,14.688156
731555.530000,14.771811
731555.860000,14.832060
731556.190000,14.901413
731556.520000,14.952533
731556.850000,15.048274
731557.180000,15.101072
731557.510000,15.184333
731557.840000,15.281851
731558.170000,15.333461
731558.500000,15.415227
731558.830000,15.463268
731559.160000,15.548434
731559.490000,15.638638
731559.820000,15.699829
731560.150000,15.789649
731560.480000,15.848934
731560.810000,15.909839
731561.140000,15.969082
731561.470000,16.054769
731561.800000,16.104766
731562.130000,16.213486
731562.460000,16.253496
731562.790000,16.353596
731563.120000,16.429958
731563.450000,16.475630
731563.780000,16.530167
731564.110000,16.614319
731564.440000,16.683825
731564.770000,16.760290
731565.100000,16.829103
731565.430000,16.935260
731565.760000,16.991228
731566.090000,17.032414
731566.420000,17.084412
731566.750000,17.177904
731567.080000,17.272234
731567.410000,17.297689
731567.740000,17.420273
731568.070000,17.487934
731568.400000,17.563071
731568.730000,17.629252
731569.060000,17.677155
731569.390000,17.758229
731569.720000,17.828111
731570.050000,17.887242
731570.380000,17.929757
731570.710000,18.006153
731571.040000,18.082589
731571.370000,18.155473
731571.700000,18.207168
731572.030000,18.277318
731572.360000,18.324254
731572.690000,18.411895
731573.020000,18.489629
731573.350000,18.552863
731573.680000,18.588082
731574.010000,18.643038
731574.340000,18.722308
731574.670000,18.752570
731575.000000,18.827605
731575.330000,18.906550
731575.660000,18.962532
731575.990000,18.996245
731576.320000,19.105293
731576.650000,19.138391
731576.980000,19.205187
731577.310000,19.268013
731577.640000,19.301925
731577.970000,19.368863
731578.300000,19.435129
731578.630000,19.478906
731578.960000,19.526981
731579.290000,19.596937
731579.620000,19.679511
731579.950000,19.746741
731580.280000,19.779643
731580.610000,19.862781
731580.940000,19.884966
731581.270000,19.978124
731581.600000,20.028488
731581.930000,20.074351
731582.260000,20.143722
731582.590000,20.217083
731582.920000,20.279414
731583.250000,20.310188
731583.580000,20.378621
731583.910000,20.442512
731584.240000,20.505370
731584.570000,20.537551
731584.900000,20.585835
731585.230000,20.618954
731585.560000,20.677549
731585.890000,20.721571
731586.220000,20.779107
731586.550000,20.859625
731586.880000,20.910316
731587.210000,20.941977
731587.540000,20.990609
731587.870000,21.052347
731588.200000,21.107522
731588.530000,21.140275
731588.860000,21.186286
731589.190000,21.219277
731589.520000,21.281816
731589.850000,21.360363
731590.180000,21.410649
731590.510000,21.445626
731590.840000,21.472143
731591.170000,21.525803
731591.500000,21.551217
731591.830000,21.617376
731592.160000,21.656127
731592.490000,21.707588
731592.820000,21.755642
731593.150000,21.772602
731593.480000,21.832018
731593.810000,21.881435
731594.140000,21.926487
731594.470000,21.975722
731594.800000,22.009472
731595.130000,22.055349
731595.460000,22.120594
731595.790000,22.156033
731596.120000,22.187723
731596.450000,22.227539
731596.780000,22.261314
731597.110000,22.298910
731597.440000,22.333908
731597.770000,22.385506
731598.100000,22.412997
731598.430000,22.444656
731598.760000,22.469025
731599.090000,22.497507
731599.420000,22.549966
731599.750000,22.611944
731600.080000,22.668926
731600.410000,22.670227
731600.740000,22.700629
731601.070000,22.784406
731601.400000,22.790228
731601.730000,22.829900
731602.060000,22.883800
731602.390000,22.910900
731602.720000,22.934576
731603.050000,22.974267
731603.380000,22.992957
731603.710000,23.042288
731604.040000,23.046629
731604.370000,23.091600
731604.700000,23.104831
731605.030000,23.133663
731605.360000,23.150391
731605.690000,23.198570
731606.020000,23.232638
731606.350000,23.253705
731606.680000,23.294716
731607.010000,23.279760
731607.340000,23.323631
731607.670000,23.381901
731608.000000,23.395284
731608.330000,23.426800
731608.660000,23.427657
731608.990000,23.460449
731609.320000,23.470743
731609.650000,23.493495
731609.980000,23.556479
731610.310000,23.557341
731610.640000,23.560643
731610.970000,23.581874
731611.300000,23.614596
731611.630000,23.638580
731611.960000,23.651997
731612.290000,23.681286
731612.620000,23.684723
731612.950000,23.740745
731613.280000,23.795577
731613.610000,23.804980
731613.940000,23.795767
731614.270000,23.806084
731614.600000,23.872908
731614.930000,23.837670
731615.260000,23.857932
731615.590000,23.887113
731615.920000,23.905906
731616.250000,23.929674
731616.580000,23.931056
731616.910000,23.926534
731617.240000,23.955872
731617.570000,23.959802
731617.900000,23.948954
731618.230000,23.976611
731618.560000,23.990691
731618.890000,24.008366
731619.220000,24.010846
731619.550000,24.008323
731619.880000,24.019922
731620.210000,24.037394
731620.540000,24.059604
731620.870000,24.071183
731621.200000,24.063773
731621.530000,24.063821
731621.860000,24.064396
731622.190000,24.089206
731622.520000,24.085368
731622.850000,24.087398
731623.180000,24.098146
731623.510000,24.104067
731623.840000,24.144187
731624.170000,24.141266
731624.500000,24.139483
731624.830000,24.148234
731625.160000,24.127602
731625.490000,24.128452
731625.820000,24.144324
731626.150000,24.142458
731626.480000,24.117456
731626.810000,24.140070
731627.140000,24.127392
731627.470000,24.108157
731627.800000,24.120268
731628.130000,24.133471
731628.460000,24.118649
731628.790000,24.145959
731629.120000,24.148556
731629.450000,24.151889
731629.780000,24.131339
731630.110000,24.122410
731630.440000,24.107824
731630.770000,24.110714
731631.100000,24.096429
731631.430000,24.090460
731631.760000,24.083397
731632.090000,24.082003
731632.420000,24.074957
731632.750000,24.091081
731633.080000,24.055081
731633.410000,24.046808
731633.740000,24.062354
731634.070000,24.029559
731634.400000,24.037915
731634.730000,24.006831
731635.060000,24.013745
731635.390000,23.981425
731635.720000,23.989646
731636.050000,23.962809
731636.380000,23.932604
731636.710000,23.933578
731637.040000,23.932242
731637.370000,23.912968
731637.700000,23.892234
731638.030000,23.869794
731638.360000,23.890030
731638.690000,23.883287
731639.020000,23.852675
731639.350000,23.823767
731639.680000,23.805400
731640.010000,23.796359
731640.340000,23.765178
731640.670000,23.741339
731641.000000,23.725170
731641.330000,23.729252
731641.660000,23.683570
731641.990000,23.680472
731642.320000,23.671758
731642.650000,23.651429
731642.980000,23.638227
731643.310000,23.593709
731643.640000,23.600424
731643.970000,23.573447
731644.300000,23.539212
731644.630000,23.514516
731644.960000,23.469844
731645.290000,23.437446
731645.620000,23.432857
731645.950000,23.421138
731646.280000,23.373193
731646.610000,23.343168
731646.940000,23.323636
731647.270000,23.299598
731647.600000,23.277926
731647.930000,23.253953
731648.260000,23.191807
731648.590000,23.176052
731648.920000,23.128814
731649.250000,23.087451
731649.580000,23.091180
731649.910000,23.066350
731650.240000,23.045712
731650.570000,23.020586
731650.900000,22.984449
731651.230000,22.939810
731651.560000,22.904032
731651.890000,22.868024
731652.220000,22.873750
731652.550000,22.833950
731652.880000,22.773291
731653.210000,22.763335
731653.540000,22.726040
731653.870000,22.718841
731654.200000,22.667424
731654.530000,22.637630
731654.860000,22.572288
731655.190000,22.506806
731655.520000,22.510378
731655.850000,22.451991
731656.180000,22.411003
731656.510000,22.371815
731656.840000,22.339362
731657.170000,22.303161
731657.500000,22.249272
731657.830000,22.225761
731658.160000,22.191335
731658.490000,22.121214
731658.820000,22.062770
731659.150000,22.034928
731659.480000,21.972550
731659.810000,21.944007
731660.140000,21.875081
731660.470000,21.823288
731660.800000,21.814047
731661.130000,21.776965
731661.460000,21.701035
731661.790000,21.656581
731662.120000,21.605226
731662.450000,21.594130
731662.780000,21.515365
731663.110000,21.497667
731663.440000,21.425711
731663.770000,21.371130
731664.100000,21.348539
731664.430000,21.318514
731664.760000,21.248514
731665.090000,21.245594
731665.420000,21.167097
731665.750000,21.146398
731666.080000,21.091859
731666.410000,21.010921
731666.740000,20.976393
731667.070000,20.914111
731667.400000,20.860541
731667.730000,20.804887
731668.060000,20.765287
731668.390000,20.723547
731668.720000,20.668315
731669.050000,20.616321
731669.380000,20.554114
731669.710000,20.515849
731670.040000,20.464832
731670.370000,20.404300
731670.700000,20.345870
731671.030000,20.298311
731671.360000,20.242638
731671.690000,20.199588
731672.020000,20.140474
731672.350000,20.079982
731672.680000,20.000694
731673.010000,19.951453
731673.340000,19.888908
731673.670000,19.837470
731674.000000,19.767615
731674.330000,19.761065
731674.660000,19.638238
731674.990000,19.618301
731675.320000,19.567917
731675.650000,19.487296
731675.980000,19.436431
731676.310000,19.383758
731676.640000,19.333074
731676.970000,19.269672
731677.300000,19.187997
731677.630000,19.147776
731677.960000,19.086069
731678.290000,19.017330
731678.620000,18.945328
731678.950000,18.868170
731679.280000,18.805195
731679.610000,18.768845
731679.940000,18.667059
731680.270000,18.628697
731680.600000,18.550765
731680.930000,18.478119
731681.260000,18.423281
731681.590000,18.349908
731681.920000,18.297360
731682.250000,18.253647
731682.580000,18.190451
731682.910000,18.130307
731683.240000,18.054827
731683.570000,17.993055
731683.900000,17.909622
731684.230000,17.822439
731684.560000,17.787496
731684.890000,17.722853
731685.220000,17.655630
731685.550000,17.620912
731685.880000,17.530739
731686.210000,17.447219
731686.540000,17.376453
731686.870000,17.302567
731687.200000,17.209003
731687.530000,17.174249
731687.860000,17.106545
731688.190000,17.013706
731688.520000,16.928843
731688.850000,16.877871
731689.180000,16.808010
731689.510000,16.719577
731689.840000,16.624109
731690.170000,16.585270
731690.500000,16.522581
731690.830000,16.431329
731691.160000,16.352055
731691.490000,16.300711
731691.820000,16.210917
731692.150000,16.152623
731692.480000,16.093448
731692.810000,16.022014
731693.140000,15.932557
731693.470000,15.861156
731693.800000,15.792859
731694.130000,15.702966
731694.460000,15.640512
731694.790000,15.569835
731695.120000,15.509976
731695.450000,15.429114
731695.780000,15.353482
731696.110000,15.268458
731696.440000,15.205086
731696.770000,15.138109
731697.100000,15.059123
731697.430000,14.982370
731697.760000,14.917787
731698.090000,14.841549
731698.420000,14.759162
731698.750000,14.674957
731699.080000,14.617199
731699.410000,14.558226
731699.740000,14.468101
731700.070000,14.397124
731700.400000,14.316121
731700.730000,14.227414
731701.060000,14.135877
731701.390000,14.084412
731701.720000,14.035434
731702.050000,13.929210
731702.380000,13.812193
731702.710000,13.745068
731703.040000,13.699348
731703.370000,13.590611
731703.700000,13.522424
731704.030000,13.446742
731704.360000,13.388948
731704.690000,13.320172
731705.020000,13.209053
731705.350000,13.158173
731705.680000,13.079852
731706.010000,12.981235
731706.340000,12.928712
731706.670000,12.838429
731707.000000,12.780262
731707.330000,12.681254
731707.660000,12.565045
731707.990000,12.506750
731708.320000,12.434456
731708.650000,12.351003
731708.980000,12.253548
731709.310000,12.175611
731709.640000,12.118440
731709.970000,12.022223
731710.300000,11.937750
731710.630000,11.831970
731710.960000,11.771155
731711.290000,11.681354
731711.620000,11.625855
731711.950000,11.547257
731712.280000,11.469581
731712.610000,11.382417
731712.940000,11.287550
731713.270000,11.216497
731713.600000,11.153703
731713.930000,11.071079
731714.260000,10.991520
731714.590000,10.921094
731714.920000,10.862493
731715.250000,10.750290
731715.580000,10.667009
731715.910000,10.609296
731716.240000,10.496723
731716.570000,10.421126
731716.900000,10.317940
731717.230000,10.257861
731717.560000,10.172447
