'LTU036THAPRG900',2010-07-15-23:00:00'
735562.6667,NaN
735562.7083,NaN
735562.75,NaN
735562.7917,NaN
735562.8333,NaN
735562.875,NaN
735562.9167,NaN
735562.9583,NaN
735563,1.18
735563.0417,NaN
735563.0833,NaN
735563.125,NaN
735563.1667,NaN
735563.2083,NaN
735563.25,NaN
735563.2917,NaN
735563.3333,NaN
735563.375,NaN
735563.4167,NaN
735563.4583,NaN
735563.5,0.87
735563.5417,NaN
735563.5833,NaN
735563.625,NaN
735563.6667,NaN
735563.7083,NaN
735563.75,NaN
735563.7917,NaN
735563.8333,NaN
735563.875,NaN
735563.9167,NaN
735563.9583,NaN
735564,0.74
735564.0417,NaN
735564.0833,NaN
735564.125,NaN
735564.1667,NaN
735564.2083,NaN
735564.25,NaN
735564.2917,NaN
735564.3333,NaN
735564.375,NaN
735564.4167,NaN
735564.4583,NaN
735564.5,0.69
735564.5417,NaN
735564.5833,NaN
735564.625,NaN
735564.6667,NaN
735564.7083,NaN
735564.75,NaN
735564.7917,NaN
735564.8333,NaN
735564.875,NaN
735564.9167,NaN
735564.9583,NaN
735565,0.85
735565.0417,NaN
735565.0833,NaN
735565.125,NaN
735565.1667,NaN
735565.2083,NaN
735565.25,NaN
735565.2917,NaN
735565.3333,NaN
735565.375,NaN
735565.4167,NaN
735565.4583,NaN
735565.5,0.84
735565.5417,NaN
735565.5833,NaN
735565.625,NaN
735565.6667,NaN
735565.7083,NaN
735565.75,NaN
735565.7917,NaN
735565.8333,NaN
735565.875,NaN
735565.9167,NaN
735565.9583,NaN
735566,1.06
735566.0417,NaN
735566.0833,NaN
735566.125,NaN
735566.1667,NaN
735566.2083,NaN
735566.25,NaN
735566.2917,NaN
735566.3333,NaN
735566.375,NaN
735566.4167,NaN
735566.4583,NaN
735566.5,0.9
735566.5417,NaN
735566.5833,NaN
735566.625,NaN
735566.6667,NaN
735566.7083,NaN
735566.75,NaN
735566.7917,NaN
735566.8333,NaN
735566.875,NaN
735566.9167,NaN
735566.9583,NaN
735567,0.74
735567.0417,NaN
735567.0833,NaN
735567.125,NaN
735567.1667,NaN
735567.2083,NaN
735567.25,NaN
735567.2917,NaN
735567.3333,NaN
735567.375,NaN
735567.4167,NaN
735567.4583,NaN
735567.5,0.62
735567.5417,NaN
735567.5833,NaN
735567.625,NaN
735567.6667,NaN
735567.7083,NaN
735567.75,NaN
735567.7917,NaN
735567.8333,NaN
735567.875,NaN
735567.9167,NaN
735567.9583,NaN
735568,0.54
735568.0417,NaN
735568.0833,NaN
735568.125,NaN
735568.1667,NaN
735568.2083,NaN
735568.25,NaN
735568.2917,NaN
735568.3333,NaN
735568.375,NaN
735568.4167,NaN
735568.4583,NaN
735568.5,0.43
735568.5417,NaN
735568.5833,NaN
735568.625,NaN
735568.6667,NaN
735568.7083,NaN
735568.75,NaN
735568.7917,NaN
735568.8333,NaN
735568.875,NaN
735568.9167,NaN
735568.9583,NaN
735569,0.27
735569.0417,NaN
735569.0833,NaN
735569.125,NaN
735569.1667,NaN
735569.2083,NaN
735569.25,NaN
735569.2917,NaN
735569.3333,NaN
735569.375,NaN
735569.4167,NaN
735569.4583,NaN
735569.5,0.27
735569.5417,NaN
735569.5833,NaN
735569.625,NaN
735569.6667,NaN
735569.7083,NaN
735569.75,NaN
735569.7917,NaN
735569.8333,NaN
735569.875,NaN
735569.9167,NaN
735569.9583,NaN
735570,0.39
735570.0417,NaN
735570.0833,NaN
735570.125,NaN
735570.1667,NaN
735570.2083,NaN
735570.25,NaN
735570.2917,NaN
735570.3333,NaN
735570.375,NaN
735570.4167,NaN
735570.4583,NaN
735570.5,0.37
735570.5417,NaN
735570.5833,NaN
735570.625,NaN
735570.6667,NaN
735570.7083,NaN
735570.75,NaN
735570.7917,NaN
735570.8333,NaN
735570.875,NaN
735570.9167,NaN
735570.9583,NaN
735571,0.45
735571.0417,NaN
735571.0833,NaN
735571.125,NaN
735571.1667,NaN
735571.2083,NaN
735571.25,NaN
735571.2917,NaN
735571.3333,NaN
735571.375,NaN
735571.4167,NaN
735571.4583,NaN
735571.5,0.5
735571.5417,NaN
735571.5833,NaN
735571.625,NaN
735571.6667,NaN
735571.7083,NaN
735571.75,NaN
735571.7917,NaN
735571.8333,NaN
735571.875,NaN
735571.9167,NaN
735571.9583,NaN
735572,0.57
735572.0417,NaN
735572.0833,NaN
735572.125,NaN
735572.1667,NaN
735572.2083,NaN
735572.25,NaN
735572.2917,NaN
735572.3333,NaN
735572.375,NaN
735572.4167,NaN
735572.4583,NaN
735572.5,0.59
735572.5417,NaN
735572.5833,NaN
735572.625,NaN
735572.6667,NaN
735572.7083,NaN
735572.75,NaN
735572.7917,NaN
735572.8333,NaN
735572.875,NaN
735572.9167,NaN
735572.9583,NaN
735573,0.68
735573.0417,NaN
735573.0833,NaN
735573.125,NaN
735573.1667,NaN
735573.2083,NaN
735573.25,NaN
735573.2917,NaN
735573.3333,NaN
735573.375,NaN
735573.4167,NaN
735573.4583,NaN
735573.5,0.57
735573.5417,NaN
735573.5833,NaN
735573.625,NaN
735573.6667,NaN
735573.7083,NaN
735573.75,NaN
735573.7917,NaN
735573.8333,NaN
735573.875,NaN
735573.9167,NaN
735573.9583,NaN
735574,0.66
735574.0417,NaN
735574.0833,NaN
735574.125,NaN
735574.1667,NaN
735574.2083,NaN
735574.25,NaN
735574.2917,NaN
735574.3333,NaN
735574.375,NaN
735574.4167,NaN
735574.4583,NaN
735574.5,0.59
735574.5417,NaN
735574.5833,NaN
735574.625,NaN
735574.6667,NaN
735574.7083,NaN
735574.75,NaN
735574.7917,NaN
735574.8333,NaN
735574.875,NaN
735574.9167,NaN
735574.9583,NaN
735575,0.56
735575.0417,NaN
735575.0833,NaN
735575.125,NaN
735575.1667,NaN
735575.2083,NaN
735575.25,NaN
735575.2917,NaN
735575.3333,NaN
735575.375,NaN
735575.4167,NaN
735575.4583,NaN
735575.5,0.43
735575.5417,NaN
735575.5833,NaN
735575.625,NaN
735575.6667,NaN
735575.7083,NaN
735575.75,NaN
735575.7917,NaN
735575.8333,NaN
735575.875,NaN
735575.9167,NaN
735575.9583,NaN
735576,0.4
735576.0417,NaN
735576.0833,NaN
735576.125,NaN
735576.1667,NaN
735576.2083,NaN
735576.25,NaN
735576.2917,NaN
735576.3333,NaN
735576.375,NaN
735576.4167,NaN
735576.4583,NaN
735576.5,0.28
735576.5417,NaN
735576.5833,NaN
735576.625,NaN
735576.6667,NaN
735576.7083,NaN
735576.75,NaN
735576.7917,NaN
735576.8333,NaN
735576.875,NaN
735576.9167,NaN
735576.9583,NaN
735577,0.27
735577.0417,NaN
735577.0833,NaN
735577.125,NaN
735577.1667,NaN
735577.2083,NaN
735577.25,NaN
735577.2917,NaN
735577.3333,NaN
735577.375,NaN
735577.4167,NaN
735577.4583,NaN
735577.5,0.18
735577.5417,NaN
735577.5833,NaN
735577.625,NaN
735577.6667,NaN
735577.7083,NaN
735577.75,NaN
735577.7917,NaN
735577.8333,NaN
735577.875,NaN
735577.9167,NaN
735577.9583,NaN
735578,0.18
735578.0417,NaN
735578.0833,NaN
735578.125,NaN
735578.1667,NaN
735578.2083,NaN
735578.25,NaN
735578.2917,NaN
735578.3333,NaN
735578.375,NaN
735578.4167,NaN
735578.4583,NaN
735578.5,0.15
735578.5417,NaN
735578.5833,NaN
735578.625,NaN
735578.6667,NaN
735578.7083,NaN
735578.75,NaN
735578.7917,NaN
735578.8333,NaN
735578.875,NaN
735578.9167,NaN
735578.9583,NaN
735579,0.15
735579.0417,NaN
735579.0833,NaN
735579.125,NaN
735579.1667,NaN
735579.2083,NaN
735579.25,NaN
735579.2917,NaN
735579.3333,NaN
735579.375,NaN
735579.4167,NaN
735579.4583,NaN
735579.5,0.1
735579.5417,NaN
735579.5833,NaN
735579.625,NaN
735579.6667,NaN
735579.7083,NaN
735579.75,NaN
735579.7917,NaN
735579.8333,NaN
735579.875,NaN
735579.9167,NaN
735579.9583,NaN
735580,0.11
735580.0417,NaN
735580.0833,NaN
735580.125,NaN
735580.1667,NaN
735580.2083,NaN
735580.25,NaN
735580.2917,NaN
735580.3333,NaN
735580.375,NaN
735580.4167,NaN
735580.4583,NaN
735580.5,0.1
735580.5417,NaN
735580.5833,NaN
735580.625,NaN
735580.6667,NaN
735580.7083,NaN
735580.75,NaN
735580.7917,NaN
735580.8333,NaN
735580.875,NaN
735580.9167,NaN
735580.9583,NaN
735581,0.12
735581.0417,NaN
735581.0833,NaN
735581.125,NaN
735581.1667,NaN
735581.2083,NaN
735581.25,NaN
735581.2917,NaN
735581.3333,NaN
735581.375,NaN
735581.4167,NaN
735581.4583,NaN
735581.5,0.08
735581.5417,NaN
735581.5833,NaN
735581.625,NaN
735581.6667,NaN
735581.7083,NaN
735581.75,NaN
735581.7917,NaN
735581.8333,NaN
735581.875,NaN
735581.9167,NaN
735581.9583,NaN
735582,0.08
735582.0417,NaN
735582.0833,NaN
735582.125,NaN
735582.1667,NaN
735582.2083,NaN
735582.25,NaN
735582.2917,NaN
735582.3333,NaN
735582.375,NaN
735582.4167,NaN
735582.4583,NaN
735582.5,0.05
735582.5417,NaN
735582.5833,NaN
735582.625,NaN
735582.6667,NaN
735582.7083,NaN
735582.75,NaN
735582.7917,NaN
735582.8333,NaN
735582.875,NaN
735582.9167,NaN
735582.9583,NaN
735583,0.09
735583.0417,NaN
735583.0833,NaN
735583.125,NaN
735583.1667,NaN
735583.2083,NaN
735583.25,NaN
735583.2917,NaN
735583.3333,NaN
735583.375,NaN
735583.4167,NaN
735583.4583,NaN
735583.5,0.06
735583.5417,NaN
735583.5833,NaN
735583.625,NaN
735583.6667,NaN
735583.7083,NaN
735583.75,NaN
735583.7917,NaN
735583.8333,NaN
735583.875,NaN
735583.9167,NaN
735583.9583,NaN
735584,0.11
735584.0417,NaN
735584.0833,NaN
735584.125,NaN
735584.1667,NaN
735584.2083,NaN
735584.25,NaN
735584.2917,NaN
735584.3333,NaN
735584.375,NaN
735584.4167,NaN
735584.4583,NaN
735584.5,0.05
735584.5417,NaN
735584.5833,NaN
735584.625,NaN
735584.6667,NaN
735584.7083,NaN
735584.75,NaN
735584.7917,NaN
735584.8333,NaN
735584.875,NaN
735584.9167,NaN
735584.9583,NaN
735585,0.08
735585.0417,NaN
735585.0833,NaN
735585.125,NaN
735585.1667,NaN
735585.2083,NaN
735585.25,NaN
735585.2917,NaN
735585.3333,NaN
735585.375,NaN
735585.4167,NaN
735585.4583,NaN
735585.5,0.06
735585.5417,NaN
735585.5833,NaN
735585.625,NaN
735585.6667,NaN
735585.7083,NaN
735585.75,NaN
735585.7917,NaN
735585.8333,NaN
735585.875,NaN
735585.9167,NaN
735585.9583,NaN
735586,0.12
735586.0417,NaN
735586.0833,NaN
735586.125,NaN
735586.1667,NaN
735586.2083,NaN
735586.25,NaN
735586.2917,NaN
735586.3333,NaN
735586.375,NaN
735586.4167,NaN
735586.4583,NaN
735586.5,0.05
735586.5417,NaN
735586.5833,NaN
735586.625,NaN
735586.6667,NaN
735586.7083,NaN
735586.75,NaN
735586.7917,NaN
735586.8333,NaN
735586.875,NaN
735586.9167,NaN
735586.9583,NaN
735587,0.08
735587.0417,NaN
735587.0833,NaN
735587.125,NaN
735587.1667,NaN
735587.2083,NaN
735587.25,NaN
735587.2917,NaN
735587.3333,NaN
735587.375,NaN
735587.4167,NaN
735587.4583,NaN
735587.5,0.06
735587.5417,NaN
735587.5833,NaN
735587.625,NaN
735587.6667,NaN
735587.7083,NaN
735587.75,NaN
735587.7917,NaN
735587.8333,NaN
735587.875,NaN
735587.9167,NaN
735587.9583,NaN
735588,0.08
735588.0417,NaN
735588.0833,NaN
735588.125,NaN
735588.1667,NaN
735588.2083,NaN
735588.25,NaN
735588.2917,NaN
735588.3333,NaN
735588.375,NaN
735588.4167,NaN
735588.4583,NaN
735588.5,0.06
735588.5417,NaN
735588.5833,NaN
735588.625,NaN
735588.6667,NaN
735588.7083,NaN
735588.75,NaN
735588.7917,NaN
735588.8333,NaN
735588.875,NaN
735588.9167,NaN
735588.9583,NaN
735589,0.09
735589.0417,NaN
735589.0833,NaN
735589.125,NaN
735589.1667,NaN
735589.2083,NaN
735589.25,NaN
735589.2917,NaN
735589.3333,NaN
735589.375,NaN
735589.4167,NaN
735589.4583,NaN
735589.5,0.08
735589.5417,NaN
735589.5833,NaN
735589.625,NaN
735589.6667,NaN
735589.7083,NaN
735589.75,NaN
735589.7917,NaN
735589.8333,NaN
735589.875,NaN
735589.9167,NaN
735589.9583,NaN
735590,0.11
735590.0417,NaN
735590.0833,NaN
735590.125,NaN
735590.1667,NaN
735590.2083,NaN
735590.25,NaN
735590.2917,NaN
735590.3333,NaN
735590.375,NaN
735590.4167,NaN
735590.4583,NaN
735590.5,0.08
735590.5417,NaN
735590.5833,NaN
735590.625,NaN
735590.6667,NaN
735590.7083,NaN
735590.75,NaN
735590.7917,NaN
735590.8333,NaN
735590.875,NaN
735590.9167,NaN
735590.9583,NaN
735591,0.09
735591.0417,NaN
735591.0833,NaN
735591.125,NaN
735591.1667,NaN
735591.2083,NaN
735591.25,NaN
735591.2917,NaN
735591.3333,NaN
735591.375,NaN
735591.4167,NaN
735591.4583,NaN
735591.5,0.03
735591.5417,NaN
735591.5833,NaN
735591.625,NaN
735591.6667,NaN
735591.7083,NaN
735591.75,NaN
735591.7917,NaN
735591.8333,NaN
735591.875,NaN
735591.9167,NaN
735591.9583,NaN
735592,0.09
735592.0417,NaN
735592.0833,NaN
735592.125,NaN
735592.1667,NaN
735592.2083,NaN
735592.25,NaN
735592.2917,NaN
735592.3333,NaN
735592.375,NaN
735592.4167,NaN
735592.4583,NaN
735592.5,0.02
735592.5417,NaN
735592.5833,NaN
735592.625,NaN
735592.6667,NaN
735592.7083,NaN
735592.75,NaN
735592.7917,NaN
735592.8333,NaN
735592.875,NaN
735592.9167,NaN
735592.9583,NaN
735593,0.08
735593.0417,NaN
735593.0833,NaN
735593.125,NaN
735593.1667,NaN
735593.2083,NaN
735593.25,NaN
735593.2917,NaN
735593.3333,NaN
735593.375,NaN
735593.4167,NaN
735593.4583,NaN
735593.5,0.02
735593.5417,NaN
735593.5833,NaN
735593.625,NaN
735593.6667,NaN
735593.7083,NaN
735593.75,NaN
735593.7917,NaN
735593.8333,NaN
735593.875,NaN
735593.9167,NaN
735593.9583,NaN
735594,0.06
735594.0417,NaN
735594.0833,NaN
735594.125,NaN
735594.1667,NaN
735594.2083,NaN
735594.25,NaN
735594.2917,NaN
735594.3333,NaN
735594.375,NaN
735594.4167,NaN
735594.4583,NaN
735594.5,0.02
735594.5417,NaN
735594.5833,NaN
735594.625,NaN
735594.6667,NaN
735594.7083,NaN
735594.75,NaN
735594.7917,NaN
735594.8333,NaN
735594.875,NaN
735594.9167,NaN
735594.9583,NaN
735595,0.08
735595.0417,NaN
735595.0833,NaN
735595.125,NaN
735595.1667,NaN
735595.2083,NaN
735595.25,NaN
735595.2917,NaN
735595.3333,NaN
735595.375,NaN
735595.4167,NaN
735595.4583,NaN
735595.5,0.05
735595.5417,NaN
735595.5833,NaN
735595.625,NaN
735595.6667,NaN
735595.7083,NaN
735595.75,NaN
735595.7917,NaN
735595.8333,NaN
735595.875,NaN
735595.9167,NaN
735595.9583,NaN
735596,0.09
735596.0417,NaN
735596.0833,NaN
735596.125,NaN
735596.1667,NaN
735596.2083,NaN
735596.25,NaN
735596.2917,NaN
735596.3333,NaN
735596.375,NaN
735596.4167,NaN
735596.4583,NaN
735596.5,0.05
735596.5417,NaN
735596.5833,NaN
735596.625,NaN
735596.6667,NaN
735596.7083,NaN
735596.75,NaN
735596.7917,NaN
735596.8333,NaN
735596.875,NaN
735596.9167,NaN
735596.9583,NaN
735597,0.08
735597.0417,NaN
735597.0833,NaN
735597.125,NaN
735597.1667,NaN
735597.2083,NaN
735597.25,NaN
735597.2917,NaN
735597.3333,NaN
735597.375,NaN
735597.4167,NaN
735597.4583,NaN
735597.5,0.05
735597.5417,NaN
735597.5833,NaN
735597.625,NaN
735597.6667,NaN
735597.7083,NaN
735597.75,NaN
735597.7917,NaN
735597.8333,NaN
735597.875,NaN
735597.9167,NaN
735597.9583,NaN
735598,0.06
735598.0417,NaN
735598.0833,NaN
735598.125,NaN
735598.1667,NaN
735598.2083,NaN
735598.25,NaN
735598.2917,NaN
735598.3333,NaN
735598.375,NaN
735598.4167,NaN
735598.4583,NaN
735598.5,0.03
735598.5417,NaN
735598.5833,NaN
735598.625,NaN
735598.6667,NaN
735598.7083,NaN
735598.75,NaN
735598.7917,NaN
735598.8333,NaN
735598.875,NaN
735598.9167,NaN
735598.9583,NaN
735599,0.06
735599.0417,NaN
735599.0833,NaN
735599.125,NaN
735599.1667,NaN
735599.2083,NaN
735599.25,NaN
735599.2917,NaN
735599.3333,NaN
735599.375,NaN
735599.4167,NaN
735599.4583,NaN
735599.5,0.03
735599.5417,NaN
735599.5833,NaN
735599.625,NaN
735599.6667,NaN
735599.7083,NaN
735599.75,NaN
735599.7917,NaN
735599.8333,NaN
735599.875,NaN
735599.9167,NaN
735599.9583,NaN
735600,0.08
735600.0417,NaN
735600.0833,NaN
735600.125,NaN
735600.1667,NaN
735600.2083,NaN
735600.25,NaN
735600.2917,NaN
735600.3333,NaN
735600.375,NaN
735600.4167,NaN
735600.4583,NaN
735600.5,0.02
735600.5417,NaN
735600.5833,NaN
735600.625,NaN
735600.6667,NaN
735600.7083,NaN
735600.75,NaN
735600.7917,NaN
735600.8333,NaN
735600.875,NaN
735600.9167,NaN
735600.9583,NaN
735601,0.07
735601.0417,NaN
735601.0833,NaN
735601.125,NaN
735601.1667,NaN
735601.2083,NaN
735601.25,NaN
735601.2917,NaN
735601.3333,NaN
735601.375,NaN
735601.4167,NaN
735601.4583,NaN
735601.5,0.04
735601.5417,NaN
735601.5833,NaN
735601.625,NaN
735601.6667,NaN
735601.7083,NaN
735601.75,NaN
735601.7917,NaN
735601.8333,NaN
735601.875,NaN
735601.9167,NaN
735601.9583,NaN
735602,0.06
735602.0417,NaN
735602.0833,NaN
735602.125,NaN
735602.1667,NaN
735602.2083,NaN
735602.25,NaN
735602.2917,NaN
735602.3333,NaN
735602.375,NaN
735602.4167,NaN
735602.4583,NaN
735602.5,0.01
735602.5417,NaN
735602.5833,NaN
735602.625,NaN
735602.6667,NaN
735602.7083,NaN
735602.75,NaN
735602.7917,NaN
735602.8333,NaN
735602.875,NaN
735602.9167,NaN
735602.9583,NaN
735603,0.07
735603.0417,NaN
735603.0833,NaN
735603.125,NaN
735603.1667,NaN
735603.2083,NaN
735603.25,NaN
735603.2917,NaN
735603.3333,NaN
735603.375,NaN
735603.4167,NaN
735603.4583,NaN
735603.5,0.03
735603.5417,NaN
735603.5833,NaN
735603.625,NaN
735603.6667,NaN
735603.7083,NaN
735603.75,NaN
735603.7917,NaN
735603.8333,NaN
735603.875,NaN
735603.9167,NaN
735603.9583,NaN
735604,0.07
735604.0417,NaN
735604.0833,NaN
735604.125,NaN
735604.1667,NaN
735604.2083,NaN
735604.25,NaN
735604.2917,NaN
735604.3333,NaN
735604.375,NaN
735604.4167,NaN
735604.4583,NaN
735604.5,0.03
735604.5417,NaN
735604.5833,NaN
735604.625,NaN
735604.6667,NaN
735604.7083,NaN
735604.75,NaN
735604.7917,NaN
735604.8333,NaN
735604.875,NaN
735604.9167,NaN
735604.9583,NaN
735605,0.07
735605.0417,NaN
735605.0833,NaN
735605.125,NaN
735605.1667,NaN
735605.2083,NaN
735605.25,NaN
735605.2917,NaN
735605.3333,NaN
735605.375,NaN
735605.4167,NaN
735605.4583,NaN
735605.5,0.04
735605.5417,NaN
735605.5833,NaN
735605.625,NaN
735605.6667,NaN
735605.7083,NaN
735605.75,NaN
735605.7917,NaN
735605.8333,NaN
735605.875,NaN
735605.9167,NaN
735605.9583,NaN
735606,0.04
735606.0417,NaN
735606.0833,NaN
735606.125,NaN
735606.1667,NaN
735606.2083,NaN
735606.25,NaN
735606.2917,NaN
735606.3333,NaN
735606.375,NaN
735606.4167,NaN
735606.4583,NaN
735606.5,0.02
735606.5417,NaN
735606.5833,NaN
735606.625,NaN
735606.6667,NaN
735606.7083,NaN
735606.75,NaN
735606.7917,NaN
735606.8333,NaN
735606.875,NaN
735606.9167,NaN
735606.9583,NaN
735607,0.04
735607.0417,NaN
735607.0833,NaN
735607.125,NaN
735607.1667,NaN
735607.2083,NaN
735607.25,NaN
735607.2917,NaN
735607.3333,NaN
735607.375,NaN
735607.4167,NaN
735607.4583,NaN
735607.5,0.01
735607.5417,NaN
735607.5833,NaN
735607.625,NaN
735607.6667,NaN
735607.7083,NaN
735607.75,NaN
735607.7917,NaN
735607.8333,NaN
735607.875,NaN
735607.9167,NaN
735607.9583,NaN
735608,0.07
735608.0417,NaN
735608.0833,NaN
735608.125,NaN
735608.1667,NaN
735608.2083,NaN
735608.25,NaN
735608.2917,NaN
735608.3333,NaN
735608.375,NaN
735608.4167,NaN
735608.4583,NaN
735608.5,0.02
735608.5417,NaN
735608.5833,NaN
735608.625,NaN
735608.6667,NaN
735608.7083,NaN
735608.75,NaN
735608.7917,NaN
735608.8333,NaN
735608.875,NaN
735608.9167,NaN
735608.9583,NaN
735609,0.07
735609.0417,NaN
735609.0833,NaN
735609.125,NaN
735609.1667,NaN
735609.2083,NaN
735609.25,NaN
735609.2917,NaN
735609.3333,NaN
735609.375,NaN
735609.4167,NaN
735609.4583,NaN
735609.5,0.02
735609.5417,NaN
735609.5833,NaN
735609.625,NaN
735609.6667,NaN
735609.7083,NaN
735609.75,NaN
735609.7917,NaN
735609.8333,NaN
735609.875,NaN
735609.9167,NaN
735609.9583,NaN
735610,0.08
735610.0417,NaN
735610.0833,NaN
735610.125,NaN
735610.1667,NaN
735610.2083,NaN
735610.25,NaN
735610.2917,NaN
735610.3333,NaN
735610.375,NaN
735610.4167,NaN
735610.4583,NaN
735610.5,0.08
735610.5417,NaN
735610.5833,NaN
735610.625,NaN
735610.6667,NaN
735610.7083,NaN
735610.75,NaN
735610.7917,NaN
735610.8333,NaN
735610.875,NaN
735610.9167,NaN
735610.9583,NaN
735611,0.08
735611.0417,NaN
735611.0833,NaN
735611.125,NaN
735611.1667,NaN
735611.2083,NaN
735611.25,NaN
735611.2917,NaN
735611.3333,NaN
735611.375,NaN
735611.4167,NaN
735611.4583,NaN
735611.5,0.11
735611.5417,NaN
735611.5833,NaN
735611.625,NaN
735611.6667,NaN
735611.7083,NaN
735611.75,NaN
735611.7917,NaN
735611.8333,NaN
735611.875,NaN
735611.9167,NaN
735611.9583,NaN
735612,0.11
735612.0417,NaN
735612.0833,NaN
735612.125,NaN
735612.1667,NaN
735612.2083,NaN
735612.25,NaN
735612.2917,NaN
735612.3333,NaN
735612.375,NaN
735612.4167,NaN
735612.4583,NaN
735612.5,0.09
735612.5417,NaN
735612.5833,NaN
735612.625,NaN
735612.6667,NaN
735612.7083,NaN
735612.75,NaN
735612.7917,NaN
735612.8333,NaN
735612.875,NaN
735612.9167,NaN
735612.9583,NaN
735613,0.1
735613.0417,NaN
735613.0833,NaN
735613.125,NaN
735613.1667,NaN
735613.2083,NaN
735613.25,NaN
735613.2917,NaN
735613.3333,NaN
735613.375,NaN
735613.4167,NaN
735613.4583,NaN
735613.5,0.11
735613.5417,NaN
735613.5833,NaN
735613.625,NaN
735613.6667,NaN
735613.7083,NaN
735613.75,NaN
735613.7917,NaN
735613.8333,NaN
735613.875,NaN
735613.9167,NaN
735613.9583,NaN
735614,0.1
735614.0417,NaN
735614.0833,NaN
735614.125,NaN
735614.1667,NaN
735614.2083,NaN
735614.25,NaN
735614.2917,NaN
735614.3333,NaN
735614.375,NaN
735614.4167,NaN
735614.4583,NaN
735614.5,0.11
735614.5417,NaN
735614.5833,NaN
735614.625,NaN
735614.6667,NaN
735614.7083,NaN
735614.75,NaN
735614.7917,NaN
735614.8333,NaN
735614.875,NaN
735614.9167,NaN
735614.9583,NaN
735615,0.1
735615.0417,NaN
735615.0833,NaN
735615.125,NaN
735615.1667,NaN
735615.2083,NaN
735615.25,NaN
735615.2917,NaN
735615.3333,NaN
735615.375,NaN
735615.4167,NaN
735615.4583,NaN
735615.5,0.04
735615.5417,NaN
735615.5833,NaN
735615.625,NaN
735615.6667,NaN
735615.7083,NaN
735615.75,NaN
735615.7917,NaN
735615.8333,NaN
735615.875,NaN
735615.9167,NaN
735615.9583,NaN
735616,0.07
735616.0417,NaN
735616.0833,NaN
735616.125,NaN
735616.1667,NaN
735616.2083,NaN
735616.25,NaN
735616.2917,NaN
735616.3333,NaN
735616.375,NaN
735616.4167,NaN
735616.4583,NaN
735616.5,0.04
735616.5417,NaN
735616.5833,NaN
735616.625,NaN
735616.6667,NaN
735616.7083,NaN
735616.75,NaN
735616.7917,NaN
735616.8333,NaN
735616.875,NaN
735616.9167,NaN
735616.9583,NaN
735617,0.07
735617.0417,NaN
735617.0833,NaN
735617.125,NaN
735617.1667,NaN
735617.2083,NaN
735617.25,NaN
735617.2917,NaN
735617.3333,NaN
735617.375,NaN
735617.4167,NaN
735617.4583,NaN
735617.5,0.04
735617.5417,NaN
735617.5833,NaN
735617.625,NaN
735617.6667,NaN
735617.7083,NaN
735617.75,NaN
735617.7917,NaN
735617.8333,NaN
735617.875,NaN
735617.9167,NaN
735617.9583,NaN
735618,0.08
735618.0417,NaN
735618.0833,NaN
735618.125,NaN
735618.1667,NaN
735618.2083,NaN
735618.25,NaN
735618.2917,NaN
735618.3333,NaN
735618.375,NaN
735618.4167,NaN
735618.4583,NaN
735618.5,0.04
735618.5417,NaN
735618.5833,NaN
735618.625,NaN
735618.6667,NaN
735618.7083,NaN
735618.75,NaN
735618.7917,NaN
735618.8333,NaN
735618.875,NaN
735618.9167,NaN
735618.9583,NaN
735619,0.1
735619.0417,NaN
735619.0833,NaN
735619.125,NaN
735619.1667,NaN
735619.2083,NaN
735619.25,NaN
735619.2917,NaN
735619.3333,NaN
735619.375,NaN
735619.4167,NaN
735619.4583,NaN
735619.5,0.02
735619.5417,NaN
735619.5833,NaN
735619.625,NaN
735619.6667,NaN
735619.7083,NaN
735619.75,NaN
735619.7917,NaN
735619.8333,NaN
735619.875,NaN
735619.9167,NaN
735619.9583,NaN
735620,0.09
735620.0417,NaN
735620.0833,NaN
735620.125,NaN
735620.1667,NaN
735620.2083,NaN
735620.25,NaN
735620.2917,NaN
735620.3333,NaN
735620.375,NaN
735620.4167,NaN
735620.4583,NaN
735620.5,0
735620.5417,NaN
735620.5833,NaN
735620.625,NaN
735620.6667,NaN
735620.7083,NaN
735620.75,NaN
735620.7917,NaN
735620.8333,NaN
735620.875,NaN
735620.9167,NaN
735620.9583,NaN
735621,0.06
735621.0417,NaN
735621.0833,NaN
735621.125,NaN
735621.1667,NaN
735621.2083,NaN
735621.25,NaN
735621.2917,NaN
735621.3333,NaN
735621.375,NaN
735621.4167,NaN
735621.4583,NaN
735621.5,0
735621.5417,NaN
735621.5833,NaN
735621.625,NaN
735621.6667,NaN
735621.7083,NaN
735621.75,NaN
735621.7917,NaN
735621.8333,NaN
735621.875,NaN
735621.9167,NaN
735621.9583,NaN
735622,0.05
735622.0417,NaN
735622.0833,NaN
735622.125,NaN
735622.1667,NaN
735622.2083,NaN
735622.25,NaN
735622.2917,NaN
735622.3333,NaN
735622.375,NaN
735622.4167,NaN
735622.4583,NaN
735622.5,0.01
735622.5417,NaN
735622.5833,NaN
735622.625,NaN
735622.6667,NaN
735622.7083,NaN
735622.75,NaN
735622.7917,NaN
735622.8333,NaN
735622.875,NaN
735622.9167,NaN
735622.9583,NaN
735623,0.07
735623.0417,NaN
735623.0833,NaN
735623.125,NaN
735623.1667,NaN
735623.2083,NaN
735623.25,NaN
735623.2917,NaN
735623.3333,NaN
735623.375,NaN
